Chromosome,Position,Coverage
PV426769.1,1248,304
PV426769.1,1249,311
PV426769.1,1250,307
PV426769.1,1251,312
PV426769.1,1252,304
PV426769.1,1253,316
PV426769.1,1254,315
PV426769.1,1255,315
PV426769.1,1256,308
PV426769.1,1257,311
PV426769.1,1258,308
PV426769.1,1259,300
PV426769.1,1260,315
PV426769.1,1261,321
PV426769.1,1262,319
PV426769.1,1263,310
PV426769.1,1264,300
PV426769.1,1265,293
PV426769.1,1266,297
PV426769.1,1267,306
PV426769.1,1268,305
PV426769.1,1269,296
PV426769.1,1270,299
PV426769.1,1271,281
PV426769.1,1272,285
PV426769.1,1273,289
PV426769.1,1274,278
PV426769.1,1275,295
PV426769.1,1276,297
PV426769.1,1277,290
PV426769.1,1278,295
PV426769.1,1279,294
PV426769.1,1280,297
PV426769.1,1281,289
PV426769.1,1282,296
PV426769.1,1283,296
PV426769.1,1284,298
PV426769.1,1285,297
PV426769.1,1286,268
PV426769.1,1287,252
PV426769.1,1288,262
PV426769.1,1289,284
PV426769.1,1290,274
PV426769.1,1291,305
PV426769.1,1292,307
PV426769.1,1293,297
PV426769.1,1294,306
PV426769.1,1295,305
PV426769.1,1296,291
PV426769.1,1297,307
PV426769.1,1298,305
PV426769.1,1299,302
PV426769.1,1300,300
PV426769.1,1301,299
PV426769.1,1302,303
PV426769.1,1303,298
PV426769.1,1304,305
PV426769.1,1305,303
PV426769.1,1306,301
PV426769.1,1307,304
PV426769.1,1308,308
PV426769.1,1309,307
PV426769.1,1310,307
PV426769.1,1311,298
PV426769.1,1312,299
PV426769.1,1313,299
PV426769.1,1314,311
PV426769.1,1315,315
PV426769.1,1316,313
PV426769.1,1317,310
PV426769.1,1318,303
PV426769.1,1319,302
PV426769.1,1320,313
PV426769.1,1321,313
PV426769.1,1322,314
PV426769.1,1323,316
PV426769.1,1324,309
PV426769.1,1325,315
PV426769.1,1326,314
PV426769.1,1327,314
PV426769.1,1328,311
PV426769.1,1329,307
PV426769.1,1330,314
PV426769.1,1331,315
PV426769.1,1332,314
PV426769.1,1333,317
PV426769.1,1334,252
PV426769.1,1335,313
PV426769.1,1336,303
PV426769.1,1337,295
PV426769.1,1338,282
PV426769.1,1339,311
PV426769.1,1340,319
PV426769.1,1341,308
PV426769.1,1342,320
PV426769.1,1343,319
PV426769.1,1344,315
PV426769.1,1345,319
PV426769.1,1346,322
PV426769.1,1347,322
PV426769.1,1348,310
PV426769.1,1349,323
PV426769.1,1350,323
PV426769.1,1351,326
PV426769.1,1352,325
PV426769.1,1353,331
PV426769.1,1354,333
PV426769.1,1355,329
PV426769.1,1356,335
PV426769.1,1357,332
PV426769.1,1358,326
PV426769.1,1359,331
PV426769.1,1360,330
PV426769.1,1361,319
PV426769.1,1362,318
PV426769.1,1363,324
PV426769.1,1364,329
PV426769.1,1365,327
PV426769.1,1366,330
PV426769.1,1367,332
PV426769.1,1368,325
PV426769.1,1369,333
PV426769.1,1370,327
PV426769.1,1371,322
PV426769.1,1372,252
PV426769.1,1373,296
PV426769.1,1374,121
PV426769.1,1375,315
PV426769.1,1376,323
PV426769.1,1377,319
PV426769.1,1378,319
PV426769.1,1379,310
PV426769.1,1380,321
PV426769.1,1381,316
PV426769.1,1382,317
PV426769.1,1383,316
PV426769.1,1384,314
PV426769.1,1385,323
PV426769.1,1386,324
PV426769.1,1387,302
PV426769.1,1388,324
PV426769.1,1389,325
PV426769.1,1390,326
PV426769.1,1391,328
PV426769.1,1392,327
PV426769.1,1393,325
PV426769.1,1394,310
PV426769.1,1395,314
PV426769.1,1396,320
PV426769.1,1397,327
PV426769.1,1398,328
PV426769.1,1399,327
PV426769.1,1400,326
PV426769.1,1401,309
PV426769.1,1402,314
PV426769.1,1403,318
PV426769.1,1404,327
PV426769.1,1405,327
PV426769.1,1406,326
PV426769.1,1407,332
PV426769.1,1408,330
PV426769.1,1409,323
PV426769.1,1410,306
PV426769.1,1411,280
PV426769.1,1412,307
PV426769.1,1413,320
PV426769.1,1414,326
PV426769.1,1415,331
PV426769.1,1416,331
PV426769.1,1417,326
PV426769.1,1418,327
PV426769.1,1419,326
PV426769.1,1420,328
PV426769.1,1421,307
PV426769.1,1422,328
PV426769.1,1423,332
PV426769.1,1424,334
PV426769.1,1425,334
PV426769.1,1426,335
PV426769.1,1427,334
PV426769.1,1428,331
PV426769.1,1429,327
PV426769.1,1430,310
PV426769.1,1431,317
PV426769.1,1432,309
PV426769.1,1433,314
PV426769.1,1434,311
PV426769.1,1435,299
PV426769.1,1436,310
PV426769.1,1437,317
PV426769.1,1438,315
PV426769.1,1439,315
PV426769.1,1440,316
PV426769.1,1441,303
PV426769.1,1442,316
PV426769.1,1443,316
PV426769.1,1444,318
PV426769.1,1445,315
PV426769.1,1446,289
PV426769.1,1447,318
PV426769.1,1448,320
PV426769.1,1449,317
PV426769.1,1450,313
PV426769.1,1451,297
PV426769.1,1452,308
PV426769.1,1453,309
PV426769.1,1454,303
PV426769.1,1455,293
PV426769.1,1456,286
PV426769.1,1457,309
PV426769.1,1458,304
PV426769.1,1459,309
PV426769.1,1460,306
PV426769.1,1461,295
PV426769.1,1462,299
PV426769.1,1463,277
PV426769.1,1464,298
PV426769.1,1465,294
PV426769.1,1466,303
PV426769.1,1467,306
PV426769.1,1468,301
PV426769.1,1469,306
PV426769.1,1470,305
PV426769.1,1471,305
PV426769.1,1472,304
PV426769.1,1473,308
PV426769.1,1474,309
PV426769.1,1475,308
PV426769.1,1476,299
PV426769.1,1477,290
PV426769.1,1478,293
PV426769.1,1479,295
PV426769.1,1480,303
PV426769.1,1481,302
PV426769.1,1482,299
PV426769.1,1483,293
PV426769.1,1484,304
PV426769.1,1485,304
PV426769.1,1486,305
PV426769.1,1487,312
PV426769.1,1488,311
PV426769.1,1489,310
PV426769.1,1490,308
PV426769.1,1491,311
PV426769.1,1492,310
PV426769.1,1493,309
PV426769.1,1494,306
PV426769.1,1495,302
PV426769.1,1496,303
PV426769.1,1497,305
PV426769.1,1498,305
PV426769.1,1499,301
PV426769.1,1500,302
PV426769.1,1501,298
PV426769.1,1502,286
PV426769.1,1503,300
PV426769.1,1504,301
PV426769.1,1505,301
PV426769.1,1506,306
PV426769.1,1507,301
PV426769.1,1508,288
PV426769.1,1509,307
PV426769.1,1510,307
PV426769.1,1511,304
PV426769.1,1512,303
PV426769.1,1513,306
PV426769.1,1514,299
PV426769.1,1515,311
PV426769.1,1516,311
PV426769.1,1517,293
PV426769.1,1518,307
PV426769.1,1519,305
PV426769.1,1520,306
PV426769.1,1521,298
PV426769.1,1522,301
PV426769.1,1523,302
PV426769.1,1524,303
PV426769.1,1525,297
PV426769.1,1526,299
PV426769.1,1527,296
PV426769.1,1528,300
PV426769.1,1529,260
PV426769.1,1530,294
PV426769.1,1531,294
PV426769.1,1532,290
PV426769.1,1533,294
PV426769.1,1534,293
PV426769.1,1535,290
PV426769.1,1536,293
PV426769.1,1537,294
PV426769.1,1538,295
PV426769.1,1539,289
PV426769.1,1540,293
PV426769.1,1541,293
PV426769.1,1542,255
PV426769.1,1543,296
PV426769.1,1544,298
PV426769.1,1545,298
PV426769.1,1546,298
PV426769.1,1547,295
PV426769.1,1548,300
PV426769.1,1549,294
PV426769.1,1550,292
PV426769.1,1551,293
PV426769.1,1552,298
PV426769.1,1553,297
PV426769.1,1554,300
PV426769.1,1555,298
PV426769.1,1556,295
PV426769.1,1557,298
PV426769.1,1558,294
PV426769.1,1559,291
PV426769.1,1560,293
PV426769.1,1561,293
PV426769.1,1562,287
PV426769.1,1563,292
PV426769.1,1564,294
PV426769.1,1565,292
PV426769.1,1566,293
PV426769.1,1567,296
PV426769.1,1568,294
PV426769.1,1569,296
PV426769.1,1570,276
PV426769.1,1571,295
PV426769.1,1572,299
PV426769.1,1573,298
PV426769.1,1574,297
PV426769.1,1575,299
PV426769.1,1576,298
PV426769.1,1577,297
PV426769.1,1578,296
PV426769.1,1579,292
PV426769.1,1580,293
PV426769.1,1581,292
PV426769.1,1582,296
PV426769.1,1583,294
PV426769.1,1584,290
PV426769.1,1585,286
PV426769.1,1586,276
PV426769.1,1587,288
PV426769.1,1588,292
PV426769.1,1589,293
PV426769.1,1590,292
PV426769.1,1591,283
PV426769.1,1592,293
PV426769.1,1593,297
PV426769.1,1594,288
PV426769.1,1595,297
PV426769.1,1596,297
PV426769.1,1597,292
PV426769.1,1598,288
PV426769.1,1599,298
PV426769.1,1600,292
PV426769.1,1601,295
PV426769.1,1602,277
PV426769.1,1603,292
PV426769.1,1604,297
PV426769.1,1605,297
PV426769.1,1606,293
PV426769.1,1607,297
PV426769.1,1608,296
PV426769.1,1609,290
PV426769.1,1610,217
PV426769.1,1611,266
PV426769.1,1612,273
PV426769.1,1613,285
PV426769.1,1614,287
PV426769.1,1615,289
PV426769.1,1616,290
PV426769.1,1617,294
PV426769.1,1618,290
PV426769.1,1619,263
PV426769.1,1620,285
PV426769.1,1621,277
PV426769.1,1622,294
PV426769.1,1623,296
PV426769.1,1624,295
PV426769.1,1625,290
PV426769.1,1626,293
PV426769.1,1627,289
PV426769.1,1628,287
PV426769.1,1629,288
PV426769.1,1630,287
PV426769.1,1631,286
PV426769.1,1632,288
PV426769.1,1633,267
PV426769.1,1634,293
PV426769.1,1635,288
PV426769.1,1636,270
PV426769.1,1637,290
PV426769.1,1638,290
PV426769.1,1639,289
PV426769.1,1640,290
PV426769.1,1641,295
PV426769.1,1642,297
PV426769.1,1643,292
PV426769.1,1644,291
PV426769.1,1645,284
PV426769.1,1646,254
PV426769.1,1647,293
PV426769.1,1648,289
PV426769.1,1649,283
PV426769.1,1650,257
PV426769.1,1651,275
PV426769.1,1652,283
PV426769.1,1653,287
PV426769.1,1654,285
PV426769.1,1655,284
PV426769.1,1656,285
PV426769.1,1657,289
PV426769.1,1658,294
PV426769.1,1659,294
PV426769.1,1660,294
PV426769.1,1661,292
PV426769.1,1662,289
PV426769.1,1663,289
PV426769.1,1664,287
PV426769.1,1665,286
PV426769.1,1666,242
PV426769.1,1667,289
PV426769.1,1668,296
PV426769.1,1669,295
PV426769.1,1670,291
PV426769.1,1671,293
PV426769.1,1672,298
PV426769.1,1673,301
PV426769.1,1674,301
PV426769.1,1675,297
PV426769.1,1676,302
PV426769.1,1677,304
PV426769.1,1678,305
PV426769.1,1679,306
PV426769.1,1680,306
PV426769.1,1681,311
PV426769.1,1682,315
PV426769.1,1683,310
PV426769.1,1684,305
PV426769.1,1685,306
PV426769.1,1686,305
PV426769.1,1687,309
PV426769.1,1688,290
PV426769.1,1689,306
PV426769.1,1690,306
PV426769.1,1691,304
PV426769.1,1692,302
PV426769.1,1693,305
PV426769.1,1694,304
PV426769.1,1695,303
PV426769.1,1696,299
PV426769.1,1697,301
PV426769.1,1698,300
PV426769.1,1699,290
PV426769.1,1700,269
PV426769.1,1701,299
PV426769.1,1702,298
PV426769.1,1703,291
PV426769.1,1704,301
PV426769.1,1705,293
PV426769.1,1706,301
PV426769.1,1707,298
PV426769.1,1708,282
PV426769.1,1709,280
PV426769.1,1710,286
PV426769.1,1711,304
PV426769.1,1712,302
PV426769.1,1713,304
PV426769.1,1714,302
PV426769.1,1715,302
PV426769.1,1716,300
PV426769.1,1717,297
PV426769.1,1718,285
PV426769.1,1719,259
PV426769.1,1720,290
PV426769.1,1721,293
PV426769.1,1722,295
PV426769.1,1723,295
PV426769.1,1724,298
PV426769.1,1725,296
PV426769.1,1726,297
PV426769.1,1727,291
PV426769.1,1728,294
PV426769.1,1729,295
PV426769.1,1730,295
PV426769.1,1731,296
PV426769.1,1732,290
PV426769.1,1733,295
PV426769.1,1734,295
PV426769.1,1735,293
PV426769.1,1736,291
PV426769.1,1737,286
PV426769.1,1738,275
PV426769.1,1739,284
PV426769.1,1740,260
PV426769.1,1741,282
PV426769.1,1742,280
PV426769.1,1743,276
PV426769.1,1744,290
PV426769.1,1745,283
PV426769.1,1746,282
PV426769.1,1747,276
PV426769.1,1748,284
PV426769.1,1749,252
PV426769.1,1750,275
PV426769.1,1751,249
PV426769.1,1752,283
PV426769.1,1753,281
PV426769.1,1754,281
PV426769.1,1755,285
PV426769.1,1756,281
PV426769.1,1757,264
PV426769.1,1758,289
PV426769.1,1759,290
PV426769.1,1760,287
PV426769.1,1761,289
PV426769.1,1762,288
PV426769.1,1763,291
PV426769.1,1764,303
PV426769.1,1765,300
PV426769.1,1766,300
PV426769.1,1767,296
PV426769.1,1768,299
PV426769.1,1769,301
PV426769.1,1770,301
PV426769.1,1771,293
PV426769.1,1772,279
PV426769.1,1773,299
PV426769.1,1774,297
PV426769.1,1775,280
PV426769.1,1776,291
PV426769.1,1777,283
PV426769.1,1778,285
PV426769.1,1779,275
PV426769.1,1780,305
PV426769.1,1781,307
PV426769.1,1782,301
PV426769.1,1783,298
PV426769.1,1784,300
PV426769.1,1785,305
PV426769.1,1786,309
PV426769.1,1787,309
PV426769.1,1788,309
PV426769.1,1789,316
PV426769.1,1790,304
PV426769.1,1791,311
PV426769.1,1792,310
PV426769.1,1793,306
PV426769.1,1794,297
PV426769.1,1795,302
PV426769.1,1796,299
PV426769.1,1797,302
PV426769.1,1798,306
PV426769.1,1799,285
PV426769.1,1800,299
PV426769.1,1801,297
PV426769.1,1802,287
PV426769.1,1803,291
PV426769.1,1804,284
PV426769.1,1805,290
PV426769.1,1806,296
PV426769.1,1807,302
PV426769.1,1808,298
PV426769.1,1809,302
PV426769.1,1810,297
PV426769.1,1811,303
PV426769.1,1812,302
PV426769.1,1813,306
PV426769.1,1814,304
PV426769.1,1815,301
PV426769.1,1816,302
PV426769.1,1817,310
PV426769.1,1818,306
PV426769.1,1819,301
PV426769.1,1820,304
PV426769.1,1821,305
PV426769.1,1822,308
PV426769.1,1823,306
PV426769.1,1824,269
PV426769.1,1825,303
PV426769.1,1826,307
PV426769.1,1827,306
PV426769.1,1828,302
PV426769.1,1829,298
PV426769.1,1830,302
PV426769.1,1831,297
PV426769.1,1832,298
PV426769.1,1833,296
PV426769.1,1834,297
PV426769.1,1835,293
PV426769.1,1836,299
PV426769.1,1837,297
PV426769.1,1838,299
PV426769.1,1839,294
PV426769.1,1840,282
PV426769.1,1841,293
PV426769.1,1842,292
PV426769.1,1843,294
PV426769.1,1844,293
PV426769.1,1845,301
PV426769.1,1846,310
PV426769.1,1847,309
PV426769.1,1848,308
PV426769.1,1849,307
PV426769.1,1850,313
PV426769.1,1851,310
PV426769.1,1852,318
PV426769.1,1853,314
PV426769.1,1854,312
PV426769.1,1855,312
PV426769.1,1856,314
PV426769.1,1857,309
PV426769.1,1858,301
PV426769.1,1859,296
PV426769.1,1860,304
PV426769.1,1861,309
PV426769.1,1862,273
PV426769.1,1863,307
PV426769.1,1864,301
PV426769.1,1865,316
PV426769.1,1866,318
PV426769.1,1867,307
PV426769.1,1868,310
PV426769.1,1869,307
PV426769.1,1870,314
PV426769.1,1871,315
PV426769.1,1872,314
PV426769.1,1873,305
PV426769.1,1874,314
PV426769.1,1875,315
PV426769.1,1876,322
PV426769.1,1877,319
PV426769.1,1878,322
PV426769.1,1879,321
PV426769.1,1880,313
PV426769.1,1881,312
PV426769.1,1882,313
PV426769.1,1883,311
PV426769.1,1884,306
PV426769.1,1885,300
PV426769.1,1886,310
PV426769.1,1887,309
PV426769.1,1888,312
PV426769.1,1889,313
PV426769.1,1890,315
PV426769.1,1891,318
PV426769.1,1892,318
PV426769.1,1893,316
PV426769.1,1894,316
PV426769.1,1895,317
PV426769.1,1896,316
PV426769.1,1897,310
PV426769.1,1898,301
PV426769.1,1899,302
PV426769.1,1900,259
PV426769.1,1901,307
PV426769.1,1902,311
PV426769.1,1903,304
PV426769.1,1904,306
PV426769.1,1905,312
PV426769.1,1906,312
PV426769.1,1907,307
PV426769.1,1908,316
PV426769.1,1909,321
PV426769.1,1910,321
PV426769.1,1911,323
PV426769.1,1912,320
PV426769.1,1913,322
PV426769.1,1914,323
PV426769.1,1915,321
PV426769.1,1916,321
PV426769.1,1917,318
PV426769.1,1918,320
PV426769.1,1919,323
PV426769.1,1920,319
PV426769.1,1921,321
PV426769.1,1922,321
PV426769.1,1923,312
PV426769.1,1924,316
PV426769.1,1925,323
PV426769.1,1926,321
PV426769.1,1927,320
PV426769.1,1928,311
PV426769.1,1929,308
PV426769.1,1930,301
PV426769.1,1931,314
PV426769.1,1932,316
PV426769.1,1933,315
PV426769.1,1934,313
PV426769.1,1935,315
PV426769.1,1936,313
PV426769.1,1937,312
PV426769.1,1938,312
PV426769.1,1939,312
PV426769.1,1940,317
PV426769.1,1941,318
PV426769.1,1942,319
PV426769.1,1943,319
PV426769.1,1944,318
PV426769.1,1945,317
PV426769.1,1946,315
PV426769.1,1947,315
PV426769.1,1948,317
PV426769.1,1949,320
PV426769.1,1950,319
PV426769.1,1951,312
PV426769.1,1952,324
PV426769.1,1953,322
PV426769.1,1954,324
PV426769.1,1955,321
PV426769.1,1956,321
PV426769.1,1957,311
PV426769.1,1958,314
PV426769.1,1959,316
PV426769.1,1960,239
PV426769.1,1961,288
PV426769.1,1962,315
PV426769.1,1963,319
PV426769.1,1964,318
PV426769.1,1965,316
PV426769.1,1966,315
PV426769.1,1967,313
PV426769.1,1968,316
PV426769.1,1969,315
PV426769.1,1970,311
PV426769.1,1971,311
PV426769.1,1972,312
PV426769.1,1973,309
PV426769.1,1974,304
PV426769.1,1975,284
PV426769.1,1976,279
PV426769.1,1977,275
PV426769.1,1978,302
PV426769.1,1979,307
PV426769.1,1980,308
PV426769.1,1981,302
PV426769.1,1982,306
PV426769.1,1983,310
PV426769.1,1984,310
PV426769.1,1985,314
PV426769.1,1986,300
PV426769.1,1987,311
PV426769.1,1988,311
PV426769.1,1989,307
PV426769.1,1990,307
PV426769.1,1991,304
PV426769.1,1992,302
PV426769.1,1993,303
PV426769.1,1994,290
PV426769.1,1995,300
PV426769.1,1996,304
PV426769.1,1997,303
PV426769.1,1998,298
PV426769.1,1999,306
PV426769.1,2000,312
PV426769.1,2001,309
PV426769.1,2002,311
PV426769.1,2003,305
PV426769.1,2004,310
PV426769.1,2005,316
PV426769.1,2006,316
PV426769.1,2007,315
PV426769.1,2008,314
PV426769.1,2009,298
PV426769.1,2010,299
PV426769.1,2011,293
PV426769.1,2012,306
PV426769.1,2013,314
PV426769.1,2014,312
PV426769.1,2015,314
PV426769.1,2016,311
PV426769.1,2017,311
PV426769.1,2018,317
PV426769.1,2019,319
PV426769.1,2020,319
PV426769.1,2021,320
PV426769.1,2022,307
PV426769.1,2023,311
PV426769.1,2024,319
PV426769.1,2025,317
PV426769.1,2026,310
PV426769.1,2027,316
PV426769.1,2028,317
PV426769.1,2029,307
PV426769.1,2030,313
PV426769.1,2031,315
PV426769.1,2032,318
PV426769.1,2033,312
PV426769.1,2034,308
PV426769.1,2035,320
PV426769.1,2036,315
PV426769.1,2037,312
PV426769.1,2038,311
PV426769.1,2039,211
PV426769.1,2040,277
PV426769.1,2041,311
PV426769.1,2042,318
PV426769.1,2043,322
PV426769.1,2044,320
PV426769.1,2045,318
PV426769.1,2046,327
PV426769.1,2047,327
PV426769.1,2048,314
PV426769.1,2049,322
PV426769.1,2050,321
PV426769.1,2051,314
PV426769.1,2052,314
PV426769.1,2053,324
PV426769.1,2054,309
PV426769.1,2055,321
PV426769.1,2056,322
PV426769.1,2057,321
PV426769.1,2058,327
PV426769.1,2059,331
PV426769.1,2060,322
PV426769.1,2061,334
PV426769.1,2062,336
PV426769.1,2063,322
PV426769.1,2064,334
PV426769.1,2065,331
PV426769.1,2066,300
PV426769.1,2067,336
PV426769.1,2068,336
PV426769.1,2069,337
PV426769.1,2070,327
PV426769.1,2071,337
PV426769.1,2072,338
PV426769.1,2073,335
PV426769.1,2074,334
PV426769.1,2075,347
PV426769.1,2076,351
PV426769.1,2077,353
PV426769.1,2078,345
PV426769.1,2079,346
PV426769.1,2080,349
PV426769.1,2081,348
PV426769.1,2082,350
PV426769.1,2083,345
PV426769.1,2084,348
PV426769.1,2085,347
PV426769.1,2086,346
PV426769.1,2087,328
PV426769.1,2088,346
PV426769.1,2089,348
PV426769.1,2090,345
PV426769.1,2091,345
PV426769.1,2092,347
PV426769.1,2093,338
PV426769.1,2094,332
PV426769.1,2095,324
PV426769.1,2096,332
PV426769.1,2097,348
PV426769.1,2098,349
PV426769.1,2099,330
PV426769.1,2100,338
PV426769.1,2101,331
PV426769.1,2102,346
PV426769.1,2103,353
PV426769.1,2104,352
PV426769.1,2105,321
PV426769.1,2106,337
PV426769.1,2107,317
PV426769.1,2108,320
PV426769.1,2109,344
PV426769.1,2110,357
PV426769.1,2111,356
PV426769.1,2112,353
PV426769.1,2113,359
PV426769.1,2114,352
PV426769.1,2115,349
PV426769.1,2116,363
PV426769.1,2117,361
PV426769.1,2118,356
PV426769.1,2119,355
PV426769.1,2120,355
PV426769.1,2121,352
PV426769.1,2122,349
PV426769.1,2123,357
PV426769.1,2124,339
PV426769.1,2125,363
PV426769.1,2126,367
PV426769.1,2127,365
PV426769.1,2128,362
PV426769.1,2129,359
PV426769.1,2130,364
PV426769.1,2131,364
PV426769.1,2132,329
PV426769.1,2133,340
PV426769.1,2134,353
PV426769.1,2135,351
PV426769.1,2136,355
PV426769.1,2137,347
PV426769.1,2138,316
PV426769.1,2139,351
PV426769.1,2140,353
PV426769.1,2141,355
PV426769.1,2142,353
PV426769.1,2143,355
PV426769.1,2144,355
PV426769.1,2145,351
PV426769.1,2146,359
PV426769.1,2147,349
PV426769.1,2148,334
PV426769.1,2149,349
PV426769.1,2150,339
PV426769.1,2151,342
PV426769.1,2152,342
PV426769.1,2153,353
PV426769.1,2154,349
PV426769.1,2155,358
PV426769.1,2156,355
PV426769.1,2157,360
PV426769.1,2158,358
PV426769.1,2159,353
PV426769.1,2160,350
PV426769.1,2161,342
PV426769.1,2162,348
PV426769.1,2163,333
PV426769.1,2164,351
PV426769.1,2165,348
PV426769.1,2166,348
PV426769.1,2167,352
PV426769.1,2168,347
PV426769.1,2169,352
PV426769.1,2170,349
PV426769.1,2171,342
PV426769.1,2172,349
PV426769.1,2173,354
PV426769.1,2174,352
PV426769.1,2175,361
PV426769.1,2176,363
PV426769.1,2177,358
PV426769.1,2178,361
PV426769.1,2179,342
PV426769.1,2180,339
PV426769.1,2181,355
PV426769.1,2182,363
PV426769.1,2183,360
PV426769.1,2184,358
PV426769.1,2185,299
PV426769.1,2186,349
PV426769.1,2187,354
PV426769.1,2188,343
PV426769.1,2189,316
PV426769.1,2190,356
PV426769.1,2191,351
PV426769.1,2192,353
PV426769.1,2193,354
PV426769.1,2194,344
PV426769.1,2195,355
PV426769.1,2196,360
PV426769.1,2197,357
PV426769.1,2198,320
PV426769.1,2199,355
PV426769.1,2200,351
PV426769.1,2201,355
PV426769.1,2202,353
PV426769.1,2203,349
PV426769.1,2204,345
PV426769.1,2205,341
PV426769.1,2206,345
PV426769.1,2207,343
PV426769.1,2208,343
PV426769.1,2209,344
PV426769.1,2210,337
PV426769.1,2211,339
PV426769.1,2212,340
PV426769.1,2213,341
PV426769.1,2214,349
PV426769.1,2215,349
PV426769.1,2216,345
PV426769.1,2217,340
PV426769.1,2218,334
PV426769.1,2219,336
PV426769.1,2220,337
PV426769.1,2221,337
PV426769.1,2222,338
PV426769.1,2223,340
PV426769.1,2224,344
PV426769.1,2225,342
PV426769.1,2226,344
PV426769.1,2227,344
PV426769.1,2228,346
PV426769.1,2229,347
PV426769.1,2230,342
PV426769.1,2231,342
PV426769.1,2232,342
PV426769.1,2233,340
PV426769.1,2234,315
PV426769.1,2235,335
PV426769.1,2236,330
PV426769.1,2237,337
PV426769.1,2238,339
PV426769.1,2239,341
PV426769.1,2240,337
PV426769.1,2241,345
PV426769.1,2242,345
PV426769.1,2243,343
PV426769.1,2244,339
PV426769.1,2245,343
PV426769.1,2246,343
PV426769.1,2247,339
PV426769.1,2248,334
PV426769.1,2249,328
PV426769.1,2250,330
PV426769.1,2251,335
PV426769.1,2252,340
PV426769.1,2253,344
PV426769.1,2254,341
PV426769.1,2255,331
PV426769.1,2256,334
PV426769.1,2257,335
PV426769.1,2258,331
PV426769.1,2259,333
PV426769.1,2260,335
PV426769.1,2261,331
PV426769.1,2262,334
PV426769.1,2263,334
PV426769.1,2264,325
PV426769.1,2265,321
PV426769.1,2266,328
PV426769.1,2267,324
PV426769.1,2268,326
PV426769.1,2269,325
PV426769.1,2270,316
PV426769.1,2271,325
PV426769.1,2272,324
PV426769.1,2273,327
PV426769.1,2274,330
PV426769.1,2275,326
PV426769.1,2276,331
PV426769.1,2277,324
PV426769.1,2278,319
PV426769.1,2279,310
PV426769.1,2280,313
PV426769.1,2281,307
PV426769.1,2282,320
PV426769.1,2283,316
PV426769.1,2284,322
PV426769.1,2285,319
PV426769.1,2286,314
PV426769.1,2287,311
PV426769.1,2288,285
PV426769.1,2289,324
PV426769.1,2290,327
PV426769.1,2291,323
PV426769.1,2292,317
PV426769.1,2293,307
PV426769.1,2294,318
PV426769.1,2295,321
PV426769.1,2296,302
PV426769.1,2297,322
PV426769.1,2298,320
PV426769.1,2299,320
PV426769.1,2300,318
PV426769.1,2301,315
PV426769.1,2302,318
PV426769.1,2303,313
PV426769.1,2304,312
PV426769.1,2305,321
